Logging to ./data/ppo_2l/seed_3
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.0451       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0279       |
|    n_updates            | 15520        |
|    policy_gradient_loss | -0.00194     |
|    std                  | 0.0544       |
|    value_loss           | 0.00141      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 778          |
|    time_elapsed         | 37636        |
|    total_timesteps      | 6029500      |
| train/                  |              |
|    approx_kl            | 0.0016323124 |
|    clip_fraction        | 0.0355       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0278       |
|    n_updates            | 15540        |
|    policy_gradient_loss | -0.00208     |
|    std                  | 0.0544       |
|    value_loss           | 0.00155      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.865        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 779          |
|    time_elapsed         | 37682        |
|    total_timesteps      | 6037250      |
| train/                  |              |
|    approx_kl            | 0.0014083458 |
|    clip_fraction        | 0.0375       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.98         |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0253       |
|    n_updates            | 15560        |
|    policy_gradient_loss | -0.00123     |
|    std                  | 0.0544       |
|    value_loss           | 0.00165      |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 5            |
|    mean_reward          | 0.873        |
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.869        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 780          |
|    time_elapsed         | 37748        |
|    total_timesteps      | 6045000      |
| train/                  |              |
|    approx_kl            | 0.0017507862 |
|    clip_fraction        | 0.05         |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.981        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0249       |
|    n_updates            | 15580        |
|    policy_gradient_loss | -0.00107     |
|    std                  | 0.0544       |
|    value_loss           | 0.00156      |
